created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title
08-04-2019 21:17,85,Request to fill Deadly potholes in mud road and tar the roads,"Hi,
I am living in lakshminarayanapura, near spice garden. There is no tar roads in this area. And also, the potholes in this mud road are very dangerous and it's even difficult to walk even in day light. Kindly fix these roads for safety of the people living in this area.

Thanks,
Nikhila",352,10.0,"Hemavathi Nest, 402, B-68, New, Bus Stop, Behind, Spice Garden Layout, Lakshminarayana Pura, Marathahalli, Bengaluru, Karnataka 560037, India",Behind Village Restaurant Spice Garden,12.95705892,77.71032958,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP
05-06-2020 01:30,85,It's 1:30 AM and there is no light in my area for past 3 hrs ......,It's 1:30 AM and there is no light in my area for past 3 hrs ... electric department is pathetic at there job.,33,1.0,"11, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9649485,77.7093024,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM
12/28/2019 21:10,85,"Street light not working for past 2 days

sriniwas Reddy layout...","Street light not working for past 2 days

sriniwas Reddy layout

landmark - just infront of house no 1",62,10.0,"11, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9649412,77.7092305,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP
10/13/2021 19:06,85,Big Potholes on the street,"The lane connecting Vibgyor high school road and Sai baba temple road has big potholes which are causing trouble to the commuters. The potholes are so big that they can damage 2 and 4 wheelers and can cause frequent accidents on the road.

With the proposed Kundalahalli Signal underpass work the situation is expected to get worse. Raising this complaint so that it can be corrected in sooner then later.",66,10.0,"#57, Selvi Nivas, 3Rd Cross Rd, Omkar Nagar, Munnekollal, Bengaluru, Karnataka 560066, India",Zeus unisex salon,12.9515746,77.71725084,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
03-12-2020 16:18,85,Deep cleaning of road which is full of dust and Rain water drains...,"Deep cleaning of road which is full of dust and Rain water drains has to be clean which is full of dry plastic waste so that can avoid blockages in Spice Garden Layout Munnekolala , Marathahalli Bengaluru. Take necessary actions on near by shops , hope they can keep there near by area clean with is full of plastic.",155,10.0,"Orio Juicebar And Bakes, Spice Garden, Vaikuntam Layout, Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",,12.9578047,77.7130364,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
03-03-2020 18:38,85,GARBAGE dumping,"No garbage collectors come near my home, they never come to our lane. Residents are having trouble in dumping the wastage. They usually come very late once everyone goes to office like 10.00am and afterwards. Request you to keep atleast dustbins in areas to keep the wastage if they cant regularly. Regular dumapge collection is not happening",155,10.0,"Marithi Nilaya #17, 1St Lane,1St Cross Nagalingeswara Temple, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",Kundanhalli government school,12.96806429,77.7181817,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
8/15/2019 19:47,85,Huge potholes in front of Udupi hotel,Huge potholes in front of Udupi hotel,66,10.0,"Aecs Layout Cross, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",,12.9652982,77.718343,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
11/19/2019 17:24,85,Unbearable noise since morning due to bore well drilling,"This is very hard to take this noise since today morning. i.e. 8.00 am - 19/11/2019 due to bore well construction

Since a working professional, I had to work from home. But had to cancel all my meeting.",46,7.0,"20/1, 5Th Main Rd, Aecs Layout - D Block, Aecs Layout, Brookefield, Bengaluru, Karnataka 560037, India",Lekhas apartment,12.9607982,77.7103992,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB
08-02-2019 07:37,85,From last two days door to door pick is not happening. Got to kno...,"From last two days door to door pick is not happening. Got to know that now onward they will not get down from vehicle and we have to handover to vehicle in hand.
Is this new process or your employees started throwing tantrum ?",155,10.0,"Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9629354,77.7122996,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
3/14/2019 9:22,85,Exactly at Kundanhalli Signal Middle there is pothole type bump o...,"Exactly at Kundanhalli Signal Middle there is pothole type bump or improper part of the road from last 6 months, please correct that,",67,10.0,"Kundalahalli, Brookefield, Bengaluru, Karnataka, India",,12.9689968,77.7208853,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
03-09-2020 10:27,85,Streeghtlights are always turned on on Varthur road even during d...,Streeghtlights are always turned on on Varthur road even during day time. observing this for second time.,62,10.0,"Tubarahalli, Whitefield, Bengaluru, Karnataka, India",,12.9520393,77.7208853,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP
5/22/2019 11:36,85,Footpath encroachment by Petra Harmony apartment,Footpath encroachment by Petra Harmony apartment,155,10.0,"Immanuel Community Church F1, Petra Harmony Petra Harmony, 39, 60 Feet Rd, Vaikuntam Layout, Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.95772934,77.71452098,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
10/28/2019 13:20,85,Transformer installation in dangerous position at AECS Layout Mai...,"Transformer installation in dangerous position at AECS Layout Main road, Kundanahalli",62,10.0,"Aecs Layout Main Road, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",,12.9634338,77.709288,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP
3/28/2019 11:09,85,Entry Road to Chinnappanahalli Lake is blocked,Entry Road to Chinnappanahalli Lake is blocked by the Land Owner. Other path via 4th cross is unusable because of rocks and mud. BBMP should properly provide path for Chinnappanahalli residents to use Chinnappanahalli Lake.,189,5.0,"Chinnappanahalli, Hanuma Reddy Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Road to Chinnappanahalli Lake,12.96913794,77.70645253,Dodda Nekkundi,21,Traffic and Road Safety,One Way/No Entry,BTP
3/13/2022 12:23,85,"Dear Sir/Ma'am,

We need more public toilets in Doddanekkundi. Mo...","Dear Sir/Ma'am,

We need more public toilets in Doddanekkundi. Most of them urinate at the roadside. To stop that please make more public toilets.

Thanks",710,10.0,"Block-D, Akme Ballet, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560037, India",,12.9795241,77.6919929,Dodda Nekkundi,708,Yellow Spot,1B- Require New Public Toilet,BBMP
6/21/2021 13:12,85,More than 20 stray dogs attacking kids and people in less than 300m stretch of road,"Hello sir,

I am staying SVS Palms apartment in 11th cross, Chinnapanahalli main road. Near Day 2 Day mini mart shop there is under construction building and more than 20 dogs are staying here because some of the people come and feed them. Some of them are very aggressive now and attacking people and specially children. Number of these stray dogs are growing exponentially and in one empty plot they are breeding as well (Next to SVS Palms-2 apartment). I am raising this concern of behalf of residents in my apartment and based on discussion in our society group. Please help us resolve this menace. We will be happy to assist in whichever way you ask us.",77,10.0,"Chinnapanhalli Main Road, Next To Ekya Itpl School Chinnapanhalli, Dodda Nekkundi Extension, Marathahalli, Bengaluru, Karnataka 560037, India",Day 2 Day mini mart,12.972866,77.7054532,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP
02-03-2019 17:14,85,Poor condition of the road,This is regarding road asphalting problem faced by residents of Pragathi layout. Since from last Lok Sabha elections this is the problem faced by us.. thanks to the political rivalry... shame on our helplessness.,67,10.0,"18, 12Th Cross Rd, Pragathi Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Near doddanekundi lake,12.97304286,77.69298634,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
6/21/2022 12:10,85,"This is the 7A cross road of Ashraya layout, stage 1, near Gopala...","This is the 7A cross road of Ashraya layout, stage 1, near Gopalan school, Hoodi.

the road is unpaved and is giving us lot of difficulty during rains. please look into this and do the needful.",352,10.0,"Ashraya Layout, Garudachar Palya, Mahadevapura, Bengaluru, Karnataka, India",,12.9845336,77.7058598,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP
1/29/2020 13:32,85,"At Tirumalraya swamy temple road Tubarahalli,whitefield the drain...","At Tirumalraya swamy temple road Tubarahalli,whitefield the drainage was dug by BBMP officials 1 week back. the drainage is blocked at some points which could cause serious health hazard. the commute for pedestrians on the road has been difficult and vehicles are getting snarled. please complete the activity at tge earliest and close the drains.",66,10.0,"Tubarahalli, Whitefield, Bengaluru, Karnataka, India",,12.9520393,77.7208853,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
12-06-2021 14:20,85,"Stray dogs, wild long grass and uneven roads","Dear Sir/Mam,

I have started living in the above mentioned address for a month now and really like the overall connectivity and facilities afforded by the locality. However there are a few things which have been disturbing me and adding to a lot of stress 
1. There are stray dogs in almost all the lanes and it feels really scary at any time since they start barking and attacking and I am not their not sure of their vaccinations status 
2. There are patches of greenery but it is badly maintained and there are bats and probably other wild animals also due to this.
3. The roads repair work though in progress is being done in only some sections leading to uneven roads bad for walking as well as early damage to vehicles.
4. There is frequent electricity outage while we appreciate the gas pipeline work which is a major reason for the power cuts but a timeline of when we can expect a more stable electricity would also help.",75,10.0,"740, 4Th Main Rd, Beml Layout, Brookefield, Bengaluru, Karnataka 560066, India",Straight from Venkateshwara Temple,12.9602775,77.7225135,Dodda Nekkundi,19,Animal Husbandry,Controlling Of Stray Cattle Or Maintenance Of Cattle Pound,BBMP
2/23/2019 6:26,85,Road maintenance is pathetic,Brookfield to till kundanalli colony the maintenance of road is pathetic. From so many months mud and garbage is lying. Please look in your it. The entire main road is  maintained like a dumb.,155,10.0,"Brookefield, Bengaluru, Karnataka, India",Brookfield mall,12.9712301,77.7148376,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
2/18/2021 13:56,85,"Street dog nuisance, not able to walk on road",There has been tremendous rise of stray dogs in Thubarahalli Extended Road. Some of the dogs are aggressive and comes to bit. Very difficult for senior citizens and children to go out. Please address this as this is urgent.,77,10.0,"Thubarahalli Extention Rd, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Near Sonestaa Meadows Apartment,12.9492616,77.722105,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP
06-09-2020 17:09,85,Please asphalt and provide good roads. roads are dug by BWSSB but...,Please asphalt and provide good roads. roads are dug by BWSSB but not covered by Tar after work is done..,66,10.0,"6Th Cross Road, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",,12.9648436,77.7094002,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
6/20/2020 13:55,85,Garbage dumped in the road corner has not been picked up/ cleared for almost 3 weeks now. Cut branches of trees have also been dumped n left as it is,Garbage dumped in the road corner has not been picked up/ cleared for almost 3 weeks now. Cut  branches of trees have also been dumped n left as it is,155,10.0,"1077, 4Th Cross Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",AECS Layout D block,12.9620088,77.7117609,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
1/13/2019 12:14,85,No streetlight and speedbreaker,There are no streetlight and speedbreaker on the 2nd main road near gsa wavewood apartment.This place has become the most busiest junction after two nearby IT parks and it has become dangerous to cross the street,165,10.0,"2Nd Main Rd, Doddanakundi Industrial Area 2, Phase 1, Doddanekkundi, Bengaluru, Karnataka 560048, India",Gsa wavewoods,12.97340424,77.7090805,Dodda Nekkundi,470,Streetlights,Installation Of New Streetlights,BBMP
9/14/2019 13:17,85,Dangerous deep hole middle of road.,Dangerous deep hole middle of road.,66,10.0,"Cuemath Center, 1St Cross Rd, Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9645774,77.7124619,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
03-05-2019 19:25,85,"Heavy trucks carrying sand ,mud through peak times on city roads/...","Heavy trucks carrying sand ,mud through peak times on city roads/ ring roads without any covering on the material increasing air pollution and trafic jams",44,7.0,"Rainbow ChildrenS Hospital, Ferns City, Doddanekkundi, Bengaluru, Karnataka, India",,12.9754132,77.6978502,Dodda Nekkundi,11,Pollution,Air Pollution,KSPCB
01-01-2021 12:03,85,A new public toilet can be built around this area,A new public toilet can be built around this area,715,10.0,"Divyasree Technopark Main Rd, Epip Zone, Whitefield, Bengaluru, Karnataka 560066, India",,12.97112093,77.72647182,Dodda Nekkundi,708,Yellow Spot,Require A New Public Toilet,BBMP
11/13/2019 15:40,85,Property Tax receipt showing old owner name,"The BBMP online Property tax form for SAS Base Application Number: 17548412 is still showing old owner name, after several months past the Sale and Khaata Transfer (notifying the authorities of the sale, paying registration charges, and Khataa mutation updating the property records with the new owner details)",148,10.0,"No. 13 Hobli Village, Ferns City, Doddanekundi, Krishnarajapura, Bengaluru, Karnataka 560037, India",Near Rainbow Hospital,12.9732773,77.7007715,Dodda Nekkundi,1,Certificates,Property Tax,BBMP
7/13/2021 21:07,85,Stray Dog Attacking Pedestrians and Two Wheelers,"There are 8-10 Stray dogs which attack all the pedestrians, two wheelers, Bi-cycle riders or kids. Also these dogs keep barking all night. 

Need to shift these stray dogs as this has resulted in many two wheeler accidents and dog bites to pedestrians.",77,10.0,"Sai Baba Temple Rd, 61/1, Thubarahalli, Munnekollal, Bengaluru, Karnataka 560037, India",Opposite to Vibhgyor school,12.9467827,77.7170878,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP
08-08-2021 21:40,85,Laying new road on the existing damaged road,"I am a resident in the Silver springs layout. The spice garden compound road is very broken and has many potholes. The road was dug for laying certain cables and Kaveri water supply connections as I enquired in the locality. It was left as is after that and new road hasn't been laid on top of it. It is highly commercial as well as residential road meaning roughly on an average 500 people access the road in 2 hours time. During the day, it is a very busy street. Vehicles are facing too many problems because of the broken road. On top of it, the bangalore rains add much more problems to the vehicles as well as pedestrians as the sewage water and excess rain water comes out of the central drainage system making the lives of the people much more miserable. I request you to take immediate action and rectify the broken road and lay a pucca tar as well as asphalt road so that the traffic cumbersome would be severely reduced.",67,10.0,"Spice Garden Compound Rd, Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Village Super Market,12.9577343,77.7087797,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
10-12-2019 11:34,85,"Road was completely damaged from last 1 year, no action was taken...","Road was completely damaged from last 1 year, no action was taken. Even drainage water also flowing on the road. Its big crowded place so it will problem for traveller to travel and common people to walk. 

Please refer the road and fix the drainage problem",67,10.0,"Orbis Restaurant Brookefield, B Block, Aecs Layout, Brookefield, Bengaluru, Karnataka, India",,12.9649175,77.7172678,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
5/24/2019 9:15,85,The main reason for traffic jam under Marathahalli bridge due to...,"The main reason for traffic jam under Marathahalli bridge due to the pedestrian crossing in each 5 seconds and the BMTC Bus Stop just after the under pass.  if there's a traffic signal installed for pedestrians like infront of JP Morgan, kadubesenahalli. I'm sure half of the traffic jam would be reduced. also move the Bus Stop to the service road.it will help the slow moving traffic in the outer ring road below Marathahalli bridge",84,5.0,"Kalamandir, Marathahalli - Sarjapur Outer Ring Rd, Anand Nagar, Aswath Nagar, East Taluk, Bengaluru, Karnataka, India",,12.9598424,77.7016049,Dodda Nekkundi,21,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP
10-08-2019 23:44,85,Road which has not been repaired for last two years in Aecs layou...,"Road which has not been repaired for last two years in Aecs layout since I started working here as a employee in some company 
Below is the road address and also I have attached map :

This aecs main road must be repaired immediately 

Café Coffee Day, 518, Ground Floor, AECS Layout, KR Puram Hobli, Kundalahalli, Bengaluru, Karnataka 560037",67,10.0,"39, 3Rd Cross Rd, Sri Nivasa Reddy Layout, Aecs Layout, Brookefield, Bengaluru, Karnataka 560037, India",,12.9653417,77.7116636,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
9/24/2019 21:21,85,"SAP Road to Graphite India turn , kindly fix this raod","SAP Road to Graphite India turn , kindly fix this raod",67,10.0,"Keys Select Hotel Whitefield, Seetharampalya, Hoodi, Bengaluru, Karnataka, India",,12.979409,77.710037,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
02-01-2019 07:59,85,Violation of lane discipline on a two way.,Violation of lane discipline on a two way.,199,5.0,"Sri Shiradi Sai Complex, 47, Varthur Rd, Kumarapalli, Thubarahalli, Brookefield, Bengaluru, Karnataka 560066, India",,12.95573645,77.71848751,Dodda Nekkundi,21,Traffic and Road Safety,Violating lane discipline,BTP
06-02-2019 16:36,85,Burning of toxic substances,"This construction site is daily burning rubber tyes, which is giving toxic fumes. They are also breaking city rules and doing construction 24/7. Continuous noise disturbance and burning of toxic substances from this place. Please look into ASAP. Construction site is RJ Brooke",155,10.0,"1St Cross Ryan School Rd, Brookfields, (Left Turn Before Ryan International School),, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",Rj brooke,12.96512836,77.72019617,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
02-12-2019 08:50,85,Garbage and weeds in the lake,There garbage and weeds in the lake there some water drainage where there is garbage too,159,10.0,"Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Chinnappanahalli lake,12.965225,77.7082431,Dodda Nekkundi,7,Lakes,Maintenance Of Lake Surrounding,BBMP
11-05-2019 15:41,85,"Vibgyor high school road, thubarahalli","Vibgyor high school road, thubarahalli",66,10.0,"90, Vibgyor High School Rd, Green Garden Layout, Thubarahalli, Munnekollal, Bengaluru, Karnataka 560066, India",,12.9521407,77.7167918,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
3/19/2019 20:30,85,Service road near Jeevika hospital is marked one-way but no one f...,Service road near Jeevika hospital is marked one-way but no one follows it,67,10.0,"Jeevika Hospital, # 95/3, Marathalli Outer Ring Road, Anand Nagar, Doddanekundi, Chinnapanna Halli, Bengaluru, Karnataka, India",,12.9659818,77.7025763,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
03-02-2022 15:14,85,Road is completely damaged,"Due to drainage water road is damaged and vehicles are not able to cross.
It is very hard to cross that area as only one vehicle can pass at a time.",344,10.0,"Wpw9+25C, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",MKR SPORTS ARENA,12.94543548,77.71805895,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Desilting Existing Roadside Drains,BBMP
3/14/2021 20:24,85,The issue of unpaved roads and potholes prevailing throughout AEC...,"The issue of unpaved roads and potholes prevailing throughout AECS layout, Kundalahalli. The roads were dug for storm water drain and drainage a year back and it was not fixed after that. It is very difficult for elderly people and children to even walk in the road. I would kindly request you to look into the issue. Thanks in advance",352,10.0,"99, 3Rd Cross Road, Kundalhalli, Bengaluru Urban, In, India",,12.96501487,77.71177012,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP
03-11-2020 08:29,85,"Smoking in public
People in huge numbers smoking near the entranc...","Smoking in public
People in huge numbers smoking near the entrance of fern city road is causing health hazard, increasing pollution, increase in garbage buts and chai cups.
Need to stop smoking public",155,10.0,"Ferns City Road, Ferns City, Doddanekkundi, Bengaluru, Karnataka, India",,12.9785337,77.6970427,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
05-08-2022 10:37,85,Clearance of dry waste,Clearance of dry waste,155,10.0,"Srinivasa Layout Cross Lane, Kundalhalli, Bengaluru Urban, In, India",,12.963994,77.70779312,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
07-09-2020 13:19,85,Road Laying Request,"There is no tarmac in 7th Main sub crosses of Chinappnahalli ,  when it rains it becomes difficult for people and children to walk here, this the case in all the crosses expect 7D Cross where the road has been laid. Why the differentiation ?",67,10.0,"7, Chinnapanahalli Main Rd, Ward Number 85, Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560037, India",Opposite to Lakshmi Flour Mill,12.96942727,77.7064495,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
2/21/2020 13:26,85,Vehicles driven on the wrong side endangering entry and exit from Sobha Palladian,Vehicles are driven rashly from HAL Tejas factory gate to Yamalur junction on the wrong side of the road endangering people and vehicles entering into or exiting from Sobha Palladian residential complex,199,5.0,"Yamalur Junction, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037",Opposite Sobha Palladian,12.9553828,77.6894472,Dodda Nekkundi,21,Traffic and Road Safety,Violating lane discipline,BTP
03-03-2020 12:53,85,Yeasterday and today The tractor has been coming to dump construc...,Yeasterday and today The tractor has been coming to dump construction debries next to our apartment. Now debries  come to  our wall.,155,10.0,"662, 1St Main Road, Aecs Layout - C Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",,12.9632707,77.7106986,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
2/27/2022 14:28,85,Garbage and litter crisis on footpaths,"Dear Sir/Ma'am,

I would like to draw your attention to the problems of garbage and litter in Doddanekkundi. This landmark is very dirty because there are a lot of uneducated people living, and they are making it very dirty. We have been complaining to the MLA ( Arvind Limbavali ) about this problem, but he is not doing anything. This area has been filthy since 2014, and I am surprised that there are no trucks and auto tippers for clearing garbage and litter. I feel sick living in my landmark. Please put more dustbins in this landmark, and please make sure that the whole landmark's cleaned without any debris. Please also do something to make these people educated about cleanliness.

Thanks",714,10.0,"Akme Ballet Inner Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",Doddanekkundi ( Near Soul Space Arena Mall),12.9796603,77.6922088,Dodda Nekkundi,708,Yellow Spot,2C- Remove Garbage or Debris on Footpath,BBMP
12/30/2020 5:12,85,Broken footpath near Prestige Technostar bus stop.,Broken footpath near Prestige Technostar bus stop.,712,10.0,"Manohara Plaza, Beml Layout, Syno 7/1, Itpl Rd, Whitefield, Epip Zone, Brookefield, Bengaluru, Karnataka 560066, India",,12.9722205,77.7119012,Dodda Nekkundi,708,Yellow Spot,Report A Broken Footpath,BBMP
06-04-2022 21:24,85,Water flowing on street like a river,"I just faced a near death experience. There is only one way out to the city for nearly 5000 residents in spice garden layout. Water flows out of a manhole on one end of the street only to flow into a canal at the other end of the street. The place where it flows into the canal is a deadly place with no Street lights, at least half a feet deep water and open flow into the canal. 

Just now i tried coming through it on my bike and i had to stop suddenly as a car stopped infront of me. I put my leg on the side for support only to find it was entrance to the canal and my whole leg slipped into the canal. Bike weight is over me and i couldn't get up. Luckily some people lifted the bike and saved me. 

This happens everytime there is a strong rain. Almost all the 5000 residents in this colony are employees who are paying lakhs of rupees in taxes every year. But even then there is no basic safety for all these residents. 

If wearing a non ISI certified helmet it dangerous and attracts a fine of 500/- then how dangerous this situation is and multiply that by 5000. Why aren't police collecting this fine from whoever is responsible for maintaining these roads??",73,10.0,"Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Beside cultfit,12.9580044,77.7089009,Dodda Nekkundi,18,Storm Water Drains,Maintenance And Repair Of Storm Water Drains,BBMP
5/18/2022 9:52,85,Footpaths on Varthur road near kundalahalli gate had been recentl...,Footpaths on Varthur road near kundalahalli gate had been recently laid. But now they are completely damaged. Please repair the footpath,713,10.0,"Kundalahalli Gate, Itpl Main Road, Lakshminarayana Pura, Aecs Layout, Brookefield, Bengaluru, Karnataka, India",,12.956844,77.715033,Dodda Nekkundi,708,Yellow Spot,2B- Repair Broken Footpath,BBMP
2/20/2021 17:48,85,Road needs asphalting. pls tar the road,Road needs asphalting. pls tar the road,66,10.0,"1St Main, 4Th Cross Near Ganesha Temple, Kalyani Pradham, Behind Icici Bank, Aecs Layout - A Block, Aecs Layout, Brookefield, Bengaluru, Karnataka 560037, India",,12.9642282,77.7111458,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
2/13/2020 10:57,85,There are many posters on AECS Layout 60 feet road on footpaths,There are many posters on AECS Layout 60 feet road on footpaths,32,10.0,"60 Feet Main Road, Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",,12.963912,77.7068755,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Removal Of Illegal Posters And Hoardings,BBMP
11/13/2019 15:29,85,Pathetic road condition,Pathetic road condition,66,10.0,"Vibgyor High School, Marathahalli, Thubarahalli, Whitefield, Bengaluru, Karnataka, India",,12.9483479,77.7185196,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
3/22/2019 19:33,85,Too many bumpy potholes in this road. someone has dug up road but...,"Too many bumpy potholes in this road. someone has dug up road but not correctly asphalted it. please help

this is in road which is in front of Rudra arts academy which is parallel to AECS LAYOUT main road.",67,10.0,"83, 1St Main Rd, Aecs Layout - A Block, Kundalahalli Colony, Brookefield, Bengaluru, Karnataka 560037, India",,12.9644086,77.7115731,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
03-11-2020 08:34,85,The vacant land adjacent to and behind lore pride apartment in Fe...,"The vacant land adjacent to and behind lore pride apartment in Fern city road leased out for bus parking has become a menace
Drivers are freely throwing waste food, plastic bags and garbage on ground near to the compound of lore pride and driver openly defecate  in the empty land behind lore pride
Civic authority need to taken action and push owners to be more responsible by building more toilets and but keeping waste bins",155,10.0,"Ferns City Road, Ferns City, Doddanekkundi, Bengaluru, Karnataka, India",,12.9785337,77.6970427,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
12/18/2019 17:56,85,Looks like a water pipe supplying fresh water is broken(not sure...,Looks like a water pipe supplying fresh water is broken(not sure whether it os fresh water or sewerage water) in tge footpath in front of spectra cypress apt near Kundalahalli gate. please repair it asap. water seems to get wasted and is spilling on to the road,62,10.0,"201, Kumarapalli, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",,12.9559652,77.7181223,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP
